gmCode,mag,depth,dist,originTime,resid_0p1,resid_0p2,resid_0p3,resid_0p4,resid_0p5,resid_1p0,resid_2p0,resid_3p0,resid_4p0,resid_5p0,resid_10p0,vs30,evid,resid_10p0_c_ci95l,resid_10p0_c,resid_10p0_c_ci95u,resid_10p0_phi_ci95l,resid_10p0_phi,resid_10p0_phi_ci95u,resid_10p0_tau_ci95l,resid_10p0_tau,resid_10p0_tau_ci95u,resid_10p0_intra,resid_10p0_inter
1210,4.21,3,205.39,736247.9,-2.78002,-1.55615,-1.51122,-1.04662,-1.00651,-0.59346,-0.15,-0.27449,0.64464,0.87913,0.62561,1073,736247.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.213316461095574,-0.126563772705616
1212,4.18,8,142.1,736275.5,-1.21707,-1.07688,-1.02191,-1.34721,-1.31989,-0.16838,0.3832,0.80993,0.51696,0.50221,-0.02767,796,736275.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.62222573014631,0.0556984185362681
1219,4.18,8,11.18,736275.5,-0.99625,-0.5497,-0.71308,-1.0379,-1.35101,-1.39537,-1.07264,-0.55212,-0.35538,-0.04511,0.74055,231,736275.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.14599426985369,0.0556984185362681
1220,4.18,8,19.43,736275.5,-1.50368,-1.16434,-1.13405,-1.14802,-1.06222,-1.14939,-0.18481,0.41886,0.65197,0.81494,1.93099,337,736275.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,1.33643426985369,0.0556984185362681
1237,4.18,8,44.37,736275.5,-0.21897,-0.58759,-0.63294,-0.67446,-0.09659,0.04282,0.21788,0.59123,0.71804,0.51543,0.6017,374,736275.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.00714426985368966,0.0556984185362681
1250,4.18,8,170.97,736275.5,-2.18212,-1.37309,-1.39298,-0.87968,-0.60769,0.15889,0.41979,0.78978,0.73349,0.54977,0.07514,378,736275.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.51941573014631,0.0556984185362681
1263,4.29,8,155.43,736283.4,-0.121,1.2821,1.53227,0.77357,0.22964,-0.04933,0.44754,-0.05858,0.54814,0.70033,0.43811,664,736283.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.121986503034416,-0.222733814644458
1264,4.29,8,179.76,736283.4,-1.00855,0.62016,0.77132,0.78308,1.07863,0.51995,0.36245,0.61195,0.64218,0.67909,0.68033,525,736283.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.364206503034416,-0.222733814644458
1266,4.29,8,178.72,736283.4,-0.4991,0.35056,0.4174,0.3347,0.27667,0.1087,0.25588,-0.23943,0.5113,0.55321,0.41342,578,736283.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.097296503034416,-0.222733814644458
1268,4.29,8,79.56,736283.4,-1.14399,-0.89068,-1.52709,-1.37605,-1.4427,-1.65093,-1.08567,-0.86701,-0.32669,-0.36349,-0.21996,337,736283.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.536083496965584,-0.222733814644458
1290,4.29,8,135.76,736283.4,-0.63796,-0.1682,0.2338,0.45851,0.56267,0.02723,0.04453,0.01046,0.54557,0.60002,0.3227,630,736283.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.00657650303441598,-0.222733814644458
1292,4.29,8,178.48,736283.4,-0.41312,1.06356,1.12924,1.28761,1.27733,0.62407,0.48115,0.39425,0.35292,0.32309,0.48456,509,736283.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.168436503034416,-0.222733814644458
1296,4.29,8,162.83,736283.4,-1.38822,-0.161,0.05926,-0.04993,-0.1114,-0.32789,0.25583,-0.11319,0.43128,0.55021,0.23326,378,736283.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.082863496965584,-0.222733814644458
1300,4.29,8,204.47,736283.4,-1.1043,-0.06538,0.08168,0.65881,0.17933,-0.09681,-0.55918,-0.55467,-0.42916,-0.46502,-0.339,989,736283.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.655123496965584,-0.222733814644458
1301,4.29,8,270.34,736283.4,-1.32343,-0.03015,0.07848,0.11494,-0.09673,-0.70821,-0.70284,-0.58127,-0.65325,-0.49887,-0.55966,1016,736283.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.875783496965584,-0.222733814644458
1306,4.64,9,175.36,736287.3,-1.06397,0.31056,0.65662,0.76103,0.5689,1.04058,1.20987,0.79923,0.76886,0.78495,0.7858,525,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.227878372406685,0.019064315983273
1308,4.64,9,48.6,736287.3,-0.89712,-0.81036,-0.38279,-0.31177,-0.74133,-1.04204,-0.58307,-0.70779,-0.3671,-0.3877,0.03589,337,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.522031627593315,0.019064315983273
1309,4.64,9,83.46,736287.3,-0.16153,0.03576,0.79882,0.73201,0.46923,0.0071,-0.00788,0.07947,0.19524,0.39966,0.22691,825,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.331011627593315,0.019064315983273
1312,4.64,9,84.86,736287.3,0.33104,0.32252,0.17026,0.02385,0.03268,-0.26956,-0.13669,-0.28942,0.22677,0.61981,0.52633,1008,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.0315916275933154,0.019064315983273
1316,4.64,9,78.22,736287.3,-0.27885,0.25707,0.38001,0.48142,0.44873,0.01255,0.06008,0.12321,0.35586,0.61967,0.55104,995,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.00688162759331534,0.019064315983273
1317,4.64,9,82.33,736287.3,-0.38016,0.33565,1.50822,1.7068,1.24282,0.44471,0.33537,0.32344,0.64116,0.87439,0.78535,524,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.227428372406685,0.019064315983273
1321,4.64,9,72.54,736287.3,-0.27173,-0.10019,0.14143,0.39156,0.18436,-0.23497,-0.07698,-0.23647,0.2643,0.60624,0.85859,971,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.300668372406685,0.019064315983273
1322,4.64,9,75.66,736287.3,-0.29729,0.99114,2.09228,1.20046,0.87053,0.36485,0.18952,0.19452,0.43132,0.43037,0.48363,183,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.0742916275933153,0.019064315983273
1323,4.64,9,99.66,736287.3,0.63006,0.75443,0.56795,0.33412,0.22498,-0.24991,-0.18313,-0.10039,0.23444,0.45512,0.36454,374,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.193381627593315,0.019064315983273
1328,4.64,9,131.91,736287.3,-0.9839,-0.30316,0.12862,0.26277,0.81442,0.60091,0.60108,0.37312,0.55092,0.86084,0.5371,630,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.0208216275933153,0.019064315983273
1329,4.64,9,170.97,736287.3,-0.07129,0.65419,0.72961,0.72015,0.80873,1.02452,0.95182,0.65075,0.68999,0.82588,0.97264,448,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.414718372406685,0.019064315983273
1330,4.64,9,165.27,736287.3,-0.32711,0.2002,0.16888,0.54421,0.89079,1.08772,0.59043,0.43878,0.55236,0.70049,0.7246,509,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.166678372406685,0.019064315983273
1331,4.64,9,28.81,736287.3,-0.45504,0.9914,0.65288,0.63652,0.39909,0.1518,0.31284,0.42323,0.52737,0.55701,0.58227,500,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.0243483724066846,0.019064315983273
1334,4.64,9,165.59,736287.3,-1.33141,-0.22975,0.03482,0.43906,0.66978,0.95016,0.8604,0.45036,0.94852,1.0344,0.79224,378,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.234318372406685,0.019064315983273
1336,4.64,9,197.28,736287.3,-0.79519,0.71428,0.82741,0.9052,0.51426,0.5507,0.40517,-0.05045,0.15348,0.1614,0.14333,666,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.414591627593315,0.019064315983273
1337,4.64,9,175.9,736287.3,-0.69512,0.5962,0.56873,0.72458,0.37034,0.18095,0.11543,0.01517,0.04657,0.02622,-0.07379,989,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.631711627593315,0.019064315983273
1338,4.64,9,253.21,736287.3,-1.19823,0.38341,-0.08961,0.28066,0.30347,0.21816,0.26502,0.20445,0.16016,0.0518,0.18106,1016,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.376861627593315,0.019064315983273
1339,4.64,9,58.22,736287.3,-1.31031,-0.25218,-0.34174,-0.40364,-0.44557,0.14543,0.59343,0.15608,0.34733,0.74062,1.65266,700,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,1.09473837240668,0.019064315983273
1341,4.64,9,235.86,736287.3,-1.36462,0.24236,0.42492,0.77932,0.90875,1.13574,0.91076,0.59827,0.77452,0.78594,0.58941,818,736287.3,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.0314883724066847,0.019064315983273
1394,4.29,3,31.05,736291.9,-2.04256,-1.65369,-1.62828,-1.3779,-1.2993,0.06947,0.00402,0.35681,0.35044,0.32051,0.19631,337,736291.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.179673917688512,-0.16287339392153
1415,4.29,3,162.94,736291.9,-0.77838,0.01252,0.18758,0.47632,0.09449,1.31473,0.82152,0.78308,0.65059,0.66741,0.63218,502,736291.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.256196082311488,-0.16287339392153
1420,4.29,3,149.09,736291.9,-1.17436,-0.3574,-0.01815,0.04109,-0.00215,0.74864,0.38339,1.00475,0.85633,0.57331,0.24362,362,736291.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.132363917688512,-0.16287339392153
1424,4.29,3,174.3,736291.9,-2.24045,-0.74589,-0.72003,-0.37848,-0.00322,0.7546,1.09132,0.72912,0.52302,0.43365,0.12919,378,736291.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.246793917688512,-0.16287339392153
1426,4.29,3,180.81,736291.9,-1.6554,-0.49552,-0.1778,-0.04814,0.33982,0.69332,0.64506,0.89897,0.67307,0.29652,0.35572,666,736291.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.0202639176885124,-0.16287339392153
1427,4.29,3,158.36,736291.9,-1.50648,-0.57276,-0.18631,0.1833,0.56735,0.50046,0.02439,0.46147,0.32165,0.3106,0.30691,989,736291.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.0690739176885124,-0.16287339392153
1429,4.29,3,80.88,736291.9,-1.17447,-0.55809,-0.62363,-0.45075,-0.45313,0.38693,0.59015,0.89362,0.57243,0.36375,-0.00985,700,736291.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.385833917688512,-0.16287339392153
1430,4.29,3,225.68,736291.9,-1.96706,-0.72243,-0.10764,0.01559,0.0964,-0.00963,0.52813,0.7288,0.6164,0.43428,0.13637,521,736291.9,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.239613917688512,-0.16287339392153
1435,4.67,5,18.86,736298.4,-1.04162,-0.46463,-0.4089,-0.36432,-0.39371,-0.91632,-0.60196,-0.39393,0.00351,0.25651,1.22123,231,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.638841761986844,0.0435309264031137
1438,4.67,5,42.26,736298.4,-1.40898,-0.07206,-0.56055,-0.92691,-0.49327,-0.61341,-0.32113,0.59894,0.99731,0.96894,0.75682,765,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.174431761986844,0.0435309264031137
1441,4.67,5,56.02,736298.4,-0.84583,0.78859,1.4965,0.55852,0.72053,-0.15117,0.15409,1.06008,1.302,1.28027,1.03685,396,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.454461761986844,0.0435309264031137
1444,4.67,5,61.06,736298.4,-1.24781,-0.51152,0.44344,0.96006,0.50273,0.12364,-0.09638,0.61925,0.87217,0.81552,0.68056,524,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.0981717619868441,0.0435309264031137
1445,4.67,5,56.57,736298.4,-0.92342,-0.1204,0.89707,0.34147,0.20708,0.16139,-0.13062,0.81732,1.10388,1.1183,0.7958,353,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.213411761986844,0.0435309264031137
1446,4.67,5,24.05,736298.4,-0.77946,-0.6371,-0.7244,-0.90857,-0.87208,-0.34661,-0.3965,0.32836,0.60152,0.57052,0.49763,701,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.084758238013156,0.0435309264031137
1449,4.67,5,40.09,736298.4,-1.30603,-0.3603,0.48597,-0.14059,0.09074,-0.21511,-0.12813,0.82864,1.1301,1.07971,0.82945,183,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.247061761986844,0.0435309264031137
1454,4.67,5,143.65,736298.4,0.03606,0.51683,0.66584,0.76599,0.51919,0.26648,0.46759,1.30141,1.46599,1.34911,0.77027,502,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.187881761986844,0.0435309264031137
1455,4.67,5,137.96,736298.4,-0.03431,0.89791,0.54575,0.38924,0.41925,0.23981,0.26886,1.14241,1.40416,1.39225,1.036,509,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.453611761986844,0.0435309264031137
1458,4.67,5,156.92,736298.4,-1.63749,-0.75527,-0.35642,-0.61208,-0.38725,0.22612,0.1817,0.85547,1.34029,1.20076,0.44854,378,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.133848238013156,0.0435309264031137
1460,4.67,5,195.6,736298.4,-1.52995,-0.42107,0.17962,0.03969,0.32137,0.53118,0.41726,0.3717,0.44556,0.42273,0.35996,666,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.222428238013156,0.0435309264031137
1461,4.67,5,275.23,736298.4,-0.4597,1.23725,0.85876,0.45535,0.26118,-0.10917,-0.38412,-0.07364,0.32456,0.53048,0.07409,1534,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.508298238013156,0.0435309264031137
1462,4.67,5,135.47,736298.4,-1.24722,-0.09005,-0.432,-0.14669,-0.65087,-0.87815,-1.07099,-0.00903,0.12446,0.04726,-0.34244,989,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.924828238013156,0.0435309264031137
1463,4.67,5,239.43,736298.4,-1.77315,-0.64186,-0.14301,-0.07086,0.09349,0.28635,0.07965,0.8916,1.10104,0.81539,0.2606,818,736298.4,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.321788238013156,0.0435309264031137
1481,4.26,5,19.71,736327.5,-2.33643,-1.33244,-1.35515,-0.96972,-0.77524,0.45667,1.92722,2.82187,3.439,3.90699,5.43981,591,736327.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,4.23523199217643,0.665720696213525
1485,4.26,5,144.53,736327.5,-0.48748,0.81451,1.16928,1.51978,1.82584,3.18851,4.63826,5.53408,6.16114,6.65247,8.22798,500,736327.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,7.02340199217643,0.665720696213525
1489,4.26,5,30.19,736327.5,-2.88962,-1.32863,-0.88157,-0.87826,-0.67112,-0.83789,-0.38034,0.06623,0.29603,0.37161,-0.1353,378,736327.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-1.33987800782357,0.665720696213525
1491,4.26,5,82.96,736327.5,-1.49888,-0.58212,-0.09424,-0.04054,-0.11172,-0.78807,-0.48598,0.05857,0.4136,0.45685,-0.01429,503,736327.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-1.21886800782357,0.665720696213525
1493,4.26,5,158.79,736327.5,-1.81668,-0.88516,-0.72894,-0.23532,-0.52156,-0.17581,-0.00234,-0.23964,0.25757,0.41678,0.12249,989,736327.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-1.08208800782357,0.665720696213525
1495,4.26,5,163.62,736327.5,-1.23069,-0.59573,-0.13279,-0.49533,-0.09497,-0.40855,0.12478,-0.2135,0.62484,0.79483,0.371,700,736327.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.833578007823568,0.665720696213525
1497,4.26,5,75.64,736327.5,-2.13602,-0.8562,-0.33166,0.03515,0.1495,-0.59536,-0.1194,0.38426,0.92366,0.90725,0.27469,521,736327.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.929888007823568,0.665720696213525
1498,4.26,5,126.26,736327.5,-2.54126,-1.08589,-0.60608,-0.3405,-0.05396,-0.78012,-0.10402,0.26356,0.79408,0.9856,0.4608,818,736327.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.743778007823568,0.665720696213525
1499,4.26,5,220.66,736327.5,-2.85898,-1.50972,-0.92728,-1.29764,-0.78852,-0.5072,-0.40605,-0.21688,-0.00445,0.2347,0.25258,1073,736327.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.951998007823567,0.665720696213525
1501,4.25,4,7.87,736330.5,0.44044,1.26707,1.37418,1.23753,1.12502,1.08356,1.31907,1.38821,1.40407,1.40716,1.88782,1110,736330.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,1.40449585085198,-0.0555331624620234
1503,4.25,4,103.34,736330.5,-1.35532,-0.4258,-0.09105,-0.44573,-0.9705,-0.65995,-0.53142,-0.24707,-0.1594,0.10507,0.09099,493,736330.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.392334149148019,-0.0555331624620234
1535,4.25,4,84.24,736330.5,-1.38635,-0.07057,-0.26679,0.10085,0.15925,-0.02921,-0.04723,0.22249,0.51122,0.61833,0.07549,503,736330.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.407834149148019,-0.0555331624620234
1537,4.25,4,159.17,736330.5,-1.31216,-0.8596,-1.02066,-0.85947,-0.5682,0.18764,0.19761,-0.02479,0.33328,0.56876,0.23502,989,736330.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.248304149148019,-0.0555331624620234
1538,4.25,4,149.69,736330.5,-1.51784,-0.70786,-0.15061,0.01009,0.32656,-0.41169,-0.69684,-0.35994,-0.47142,-0.46007,-0.31286,1016,736330.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.796184149148019,-0.0555331624620234
1541,4.25,4,126.47,736330.5,-2.38605,-0.95762,-0.51798,-0.07907,0.20129,-0.04726,0.49165,0.47577,0.97347,1.23639,0.6778,818,736330.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.194475850851981,-0.0555331624620234
1542,4.25,4,223.52,736330.5,-2.56622,-1.19323,-0.79616,-0.52587,-0.2731,0.00666,0.13179,0.14114,0.1368,0.47216,0.38211,1073,736330.5,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.101214149148019,-0.0555331624620234
1545,4.42,9,274.2,736336.2,-1.69385,-0.32205,-0.10079,0.39548,0.68578,1.32859,1.5467,1.30337,1.27173,1.25544,2.20707,439,736336.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,1.04889115882074,0.619321529569217
1546,4.42,9,181.64,736336.2,-0.79965,0.66152,0.87095,0.61614,0.74991,0.82824,1.26948,1.78321,1.99271,1.92755,1.5173,525,736336.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.359121158820741,0.619321529569217
1549,4.42,9,78.15,736336.2,-0.74852,-0.56152,-0.54156,-0.91703,-0.93236,0.14005,0.52905,0.9521,1.39105,1.40843,1.09953,337,736336.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,-0.0586488411792592,0.619321529569217
1552,4.42,9,103.85,736336.2,-0.61577,0.57175,0.18945,-0.07146,-0.11873,0.60827,0.70227,1.09884,1.5298,1.66994,1.24706,765,736336.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.088881158820741,0.619321529569217
1553,4.42,9,115.6,736336.2,-0.02105,-0.1828,-0.39705,-0.60571,-0.45109,0.20985,0.39304,1.08108,1.54123,1.64035,1.28457,1008,736336.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.126391158820741,0.619321529569217
1554,4.42,9,107.33,736336.2,-0.38999,-0.70394,-0.57674,-0.61571,-0.44941,0.50086,0.5584,1.15142,1.59454,1.67157,1.43862,1055,736336.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.280441158820741,0.619321529569217
1555,4.42,9,91.56,736336.2,-0.33096,-0.40525,-0.42158,-0.46384,-0.50115,0.6798,0.63018,1.25123,1.59556,1.70428,1.26306,946,736336.2,0.38208695550571,0.538857311610042,0.695627667714374,0.956307322613173,1.01491281053675,1.07710982508942,0.286824568389153,0.406072319176892,0.574897503821836,0.104881158820741,0.619321529569217
