gmcode,mag,depth,dist,originTime,resid_0p1,resid_0p2,resid_0p3,resid_0p4,resid_0p5,resid_1p0,resid_2p0,resid_3p0,resid_4p0,resid_5p0,resid_10p0,vs30,evid,resid_10p0_c_ci95l,resid_10p0_c,resid_10p0_c_ci95u,resid_10p0_phi_ci95l,resid_10p0_phi,resid_10p0_phi_ci95u,resid_10p0_tau_ci95l,resid_10p0_tau,resid_10p0_tau_ci95u,resid_10p0_intra,resid_10p0_inter
351,4.04,3,113.7,735768.453495,1.8567,1.66696,1.6323,0.97153,0.53425,0.14768,0.43507,0.42517,0.56001,0.36265,0.37613,493,735768.453495,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-1.68442889050657,0.74692652954608
360,4.04,3,9.56,735768.453495,1.26844,0.75787,0.21983,0.2485,0.39308,1.70693,3.20432,4.07304,4.66753,5.14267,6.71887,615,735768.453495,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,4.65831110949343,0.74692652954608
364,4.04,3,44.14,735768.453495,3.09166,2.61747,2.52838,1.6987,2.06317,3.41282,4.86148,5.71793,6.28387,6.74159,8.26641,410,735768.453495,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,6.20585110949343,0.74692652954608
372,4.04,3,164.26,735768.453495,1.86491,1.50361,1.56835,1.91533,2.01838,1.83269,1.6364,1.47467,1.36184,1.39807,1.33952,989,735768.453495,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.721038890506567,0.74692652954608
373,4.04,3,146.18,735768.453495,1.88327,1.46644,0.95185,0.54397,0.41511,0.28186,-0.05136,0.39116,0.02067,-0.04522,0.00409,1016,735768.453495,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-2.05646889050657,0.74692652954608
374,4.04,3,169.78,735768.453495,2.40308,2.44856,1.49048,0.9719,1.20293,1.37135,1.49356,1.13192,1.61467,1.73278,1.42592,700,735768.453495,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.634638890506567,0.74692652954608
377,4.04,3,214.2,735768.453495,1.80071,2.04286,1.04602,1.18187,1.5818,1.8947,1.66393,1.85031,1.78928,1.99719,1.74762,1073,735768.453495,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.312938890506567,0.74692652954608
378,4.04,3,253.48,735768.453495,2.59926,1.75915,1.36429,1.00907,1.22285,0.65948,0.70107,1.01267,0.58748,0.38617,0.38368,875,735768.453495,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-1.67687889050657,0.74692652954608
381,4.05,4,95.3,735792.716516,1.42499,1.74606,1.61377,1.20676,1.1406,1.17164,1.09478,1.47689,1.63308,1.5083,1.18086,493,735792.716516,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.0303479753720073,-0.163120336332494
399,4.05,4,134.63,735792.716516,2.28358,1.8708,1.30193,1.29311,1.33889,0.88041,0.75447,1.41484,1.4905,1.38559,1.43758,989,735792.716516,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.287067975372007,-0.163120336332494
400,4.05,4,133.19,735792.716516,1.66631,1.56676,1.05975,0.89874,0.70869,0.40195,0.14061,0.13491,-0.03047,0.06343,0.24348,1016,735792.716516,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.907032024627993,-0.163120336332494
401,4.05,4,165.43,735792.716516,2.1984,2.09554,1.32715,1.28683,0.90642,1.48649,1.39478,2.24013,2.30006,2.08525,1.3181,700,735792.716516,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.167587975372007,-0.163120336332494
403,4.05,4,186.02,735792.716516,0.97495,1.09249,0.42524,0.09357,0.3065,0.09348,0.83301,0.22756,0.14055,0.42472,0.20512,1859,735792.716516,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.945392024627993,-0.163120336332494
404,4.05,4,223.52,735792.716516,0.74939,1.10909,0.73663,0.79605,1.20422,1.60394,1.44717,1.47005,1.80739,1.98264,1.69291,1073,735792.716516,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.542397975372007,-0.163120336332494
431,4.32,5,89.07,735830.528877,1.18009,0.62027,0.74442,0.16793,0.35114,-0.3349,-0.0167,0.24425,0.55921,0.32012,0.39112,493,735830.528877,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.887948528176895,-0.0345638327835912
438,4.32,5,203.88,735830.528877,1.30606,1.34031,1.33565,1.0367,1.0874,0.99486,1.17619,1.53743,1.48538,1.16579,1.01528,853,735830.528877,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.263788528176895,-0.0345638327835912
441,4.32,5,27.32,735830.528877,0.50092,0.19052,1.10592,1.18555,1.04284,2.18613,3.62681,4.49997,5.08114,5.5421,7.0437,321,735830.528877,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,5.7646314718231,-0.0345638327835912
449,4.32,5,79,735830.528877,0.61429,0.2637,-0.05674,-0.25534,-0.62651,-0.60524,-0.192,0.16977,0.52397,0.65214,0.28082,503,735830.528877,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.998248528176895,-0.0345638327835912
450,4.32,5,149.02,735830.528877,1.63097,0.8469,0.73455,0.98045,0.71524,1.37803,0.79738,0.84013,1.00298,1.30863,1.13201,989,735830.528877,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.147058528176895,-0.0345638327835912
451,4.32,5,151.52,735830.528877,1.15726,0.55331,0.6099,0.55701,0.32254,0.14264,0.41533,0.32144,0.26398,0.16752,0.17422,1016,735830.528877,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-1.1048485281769,-0.0345638327835912
452,4.32,5,285.25,735830.528877,3.07849,1.99399,1.11846,0.48684,0.12953,0.17141,-0.00211,0.26203,0.47485,0.27629,-0.09025,670,735830.528877,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-1.3693185281769,-0.0345638327835912
453,4.32,5,169.16,735830.528877,0.93241,0.65256,0.79908,0.8434,0.53939,0.6369,0.66806,0.592,0.22908,0.26821,0.5036,1859,735830.528877,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.775468528176895,-0.0345638327835912
454,4.32,5,234.58,735830.528877,0.4827,0.66457,0.42083,0.66213,0.82821,0.91038,1.53103,1.47776,1.39515,1.83922,1.73605,1073,735830.528877,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.456981471823105,-0.0345638327835912
455,4.32,5,277.32,735830.528877,2.29753,1.80942,1.5211,1.21979,1.15072,0.75451,0.66819,0.72923,0.7131,0.62619,0.42932,875,735830.528877,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.849748528176895,-0.0345638327835912
518,4.16,4,218.26,735882.577326,1.9861,2.36191,1.9936,1.99967,1.91803,2.28985,2.50449,1.96856,1.9164,2.46888,2.34433,853,735882.577326,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.766426449176004,0.26427118986351
523,4.16,4,52.25,735882.577326,2.19414,3.06607,3.21709,2.65647,2.44377,2.36198,2.15354,2.43757,2.73146,3.06512,4.50336,410,735882.577326,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,2.925456449176,0.26427118986351
525,4.16,4,86.37,735882.577326,1.22447,0.41148,0.72483,1.06381,0.91179,1.32724,1.46332,1.85523,1.58523,1.36915,0.96767,378,735882.577326,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.610233550823996,0.26427118986351
528,4.16,4,64.4,735882.577326,1.04143,0.2396,0.47154,0.98503,1.02725,1.32654,1.37186,2.25788,2.09369,1.90003,1.49098,630,735882.577326,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.0869235508239958,0.26427118986351
530,4.16,4,108.79,735882.577326,2.4395,1.28775,1.0174,1.43598,1.70763,1.07912,1.08944,1.95205,2.01722,1.88936,1.34969,989,735882.577326,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.228213550823996,0.26427118986351
533,4.16,4,220.35,735882.577326,3.74577,3.11997,2.52731,2.13769,1.74154,1.81614,1.80728,1.46813,1.36338,1.44667,1.38651,670,735882.577326,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.191393550823996,0.26427118986351
534,4.16,4,282.89,735882.577326,1.77537,1.81852,2.01177,1.31036,0.9294,1.31677,1.53685,2.08074,2.59211,2.70217,2.18352,512,735882.577326,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.605616449176004,0.26427118986351
535,4.16,4,227.28,735882.577326,1.96233,1.15925,0.95264,0.99467,1.09442,0.52477,0.29925,0.58614,0.64662,0.26752,0.09407,1859,735882.577326,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-1.483833550824,0.26427118986351
536,4.16,4,198.27,735882.577326,0.99886,1.22951,0.78298,0.45791,0.32465,1.07125,1.40512,2.00706,2.08709,1.8182,1.21762,1073,735882.577326,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.360283550823996,0.26427118986351
539,4.9,8,252.62,735915.902778,1.73768,1.85977,1.97663,1.98987,2.31747,1.85236,2.48255,1.80926,2.04206,1.9623,1.38718,439,735915.902778,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.308838808557935,-0.235291169518421
545,4.9,8,67.45,735915.902778,0.20888,0.594,-0.0507,-0.17437,-0.21623,0.43981,0.42983,1.00631,0.8812,0.33545,0.06195,580,735915.902778,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-1.01639119144207,-0.235291169518421
550,4.9,8,189.51,735915.902778,2.00434,1.89511,1.89921,1.77367,1.58001,1.65644,1.759,1.35513,1.42317,1.47334,1.11413,502,735915.902778,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.035788808557935,-0.235291169518421
551,4.9,8,206.78,735915.902778,1.12033,1.33974,1.30152,1.29582,1.61961,2.16826,1.86813,1.76763,1.54792,1.71811,1.32014,378,735915.902778,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.241798808557935,-0.235291169518421
552,4.9,8,175.88,735915.902778,1.61395,1.83338,2.04026,1.9251,1.83083,1.87649,1.03369,1.28962,1.32499,1.14998,1.02529,492,735915.902778,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.053051191442065,-0.235291169518421
553,4.9,8,196.5,735915.902778,1.52173,1.73338,1.98348,1.41026,1.18926,1.54241,1.72248,1.68471,1.20846,0.92457,0.89352,461,735915.902778,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.184821191442065,-0.235291169518421
554,4.9,8,164.57,735915.902778,1.55218,1.62203,1.58037,1.70385,1.56866,1.92248,1.70139,1.47029,1.48322,1.39329,1.20499,630,735915.902778,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.126648808557935,-0.235291169518421
555,4.9,8,166.94,735915.902778,2.43829,2.29807,1.88614,1.61176,1.66191,1.67302,1.21303,1.49318,1.38029,1.00292,0.65144,448,735915.902778,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.426901191442065,-0.235291169518421
559,4.9,8,207.96,735915.902778,2.04369,2.50626,1.73128,1.40716,1.38737,1.87952,1.57803,1.4571,1.34212,1.49207,1.13144,368,735915.902778,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.0530988085579349,-0.235291169518421
560,4.9,8,160.08,735915.902778,1.26926,1.46769,1.39095,1.28741,0.77418,1.11979,0.90919,1.55515,1.46543,1.19979,0.80445,666,735915.902778,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.273891191442065,-0.235291169518421
561,4.9,8,106.09,735915.902778,0.83551,0.89397,0.78951,0.65298,0.40347,0.60709,1.15359,1.87055,1.81867,1.61187,0.89916,989,735915.902778,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.179181191442065,-0.235291169518421
562,4.9,8,157.95,735915.902778,1.55966,1.35572,0.96087,1.04756,1.02217,1.70573,1.26862,1.96623,1.92929,1.78723,1.25636,700,735915.902778,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.178018808557935,-0.235291169518421
629,4.12,6,139.28,736000.63103,2.19459,1.80556,1.28502,1.07648,1.59767,1.14123,1.54298,1.56778,1.58577,1.37939,1.07495,796,736000.63103,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.273163777912528,0.0344814169520417
647,4.12,6,77.31,736000.63103,1.81573,1.78703,1.12346,1.06742,1.08782,0.74621,0.59448,0.88782,1.16864,1.10058,1.1507,374,736000.63103,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.197413777912528,0.0344814169520417
650,4.12,6,158.32,736000.63103,2.6804,1.97201,1.82997,2.05455,1.97237,1.87686,1.37213,1.44148,1.64887,1.54859,1.21519,502,736000.63103,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.132923777912528,0.0344814169520417
652,4.12,6,174.44,736000.63103,2.0513,2.29858,2.20958,2.18765,2.33577,1.82948,1.74268,1.67912,1.9741,1.87622,1.4074,461,736000.63103,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.0592862220874721,0.0344814169520417
653,4.12,6,132.46,736000.63103,1.9201,1.26311,0.96034,1.37089,0.89878,0.76644,1.15659,1.39094,1.52207,1.38968,0.97104,630,736000.63103,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.377073777912528,0.0344814169520417
654,4.12,6,164,736000.63103,2.96829,2.60825,2.92217,2.69362,2.45777,2.44918,2.00794,1.82235,1.9444,1.98099,1.8645,448,736000.63103,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.516386222087472,0.0344814169520417
655,4.12,6,158.33,736000.63103,2.9405,2.69796,2.43452,2.45374,2.23071,2.17394,1.86312,1.8157,1.93663,1.98607,1.89403,509,736000.63103,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.545916222087472,0.0344814169520417
660,4.12,6,185.59,736000.63103,1.70375,1.67477,1.83839,1.64614,2.16778,1.91667,1.62438,1.3717,1.43705,1.3184,1.32161,666,736000.63103,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.0265037779125279,0.0344814169520417
662,4.12,6,242.41,736000.63103,2.42,2.61499,2.27085,2.32405,2.21241,2.37098,2.07991,2.11675,1.72429,1.68721,1.83091,1016,736000.63103,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.482796222087472,0.0344814169520417
663,4.12,6,79.84,736000.63103,1.47854,0.58143,0.48678,0.68399,0.59601,1.06715,1.14853,0.87456,1.07423,1.10763,0.69183,700,736000.63103,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.656283777912528,0.0344814169520417
664,4.12,6,221.08,736000.63103,2.14465,2.14674,2.40958,2.60908,2.43795,2.01679,1.71924,1.84628,1.83739,1.73538,1.58149,521,736000.63103,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.233376222087472,0.0344814169520417
708,4.07,4,45.76,736062.869433,1.32252,0.72967,1.39467,0.99854,0.77194,1.2138,1.22348,1.37876,1.6469,1.51533,1.10934,525,736062.869433,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.0441118741493136,-0.160180486811173
709,4.07,4,88.66,736062.869433,1.66176,0.70966,1.16395,0.90953,0.45444,0.14575,0.41566,0.8523,0.90081,0.98736,0.73314,493,736062.869433,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.420311874149314,-0.160180486811173
726,4.07,4,31.04,736062.869433,1.10606,0.40977,0.35697,-0.17316,-0.50182,0.43024,0.42253,0.65369,0.66383,0.33055,0.69688,502,736062.869433,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.456571874149314,-0.160180486811173
735,4.07,4,143.69,736062.869433,1.42722,1.28104,1.18416,1.61619,1.45056,0.77838,0.64483,1.0516,1.44251,1.48967,1.13941,989,736062.869433,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.0140418741493136,-0.160180486811173
736,4.07,4,146.78,736062.869433,1.44368,1.57705,0.98302,0.85142,0.92162,0.49049,0.28834,0.72961,0.68512,0.57948,0.49012,1016,736062.869433,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.663331874149314,-0.160180486811173
737,4.07,4,153.7,736062.869433,1.8813,1.2729,1.16189,0.94656,1.07646,1.18069,1.32341,1.58316,1.97481,2.01165,1.4964,700,736062.869433,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.342948125850686,-0.160180486811173
740,4.07,4,232.85,736062.869433,0.94041,1.38583,0.84955,0.54158,0.71507,1.49006,1.54866,1.49948,1.54729,1.74239,1.59872,1073,736062.869433,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.445268125850686,-0.160180486811173
742,4.09,4,70.92,736073.227257,1.27501,1.14815,1.44103,1.03044,1.18871,1.92885,2.04928,2.17836,2.44651,2.3198,1.73857,664,736073.227257,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.380262355488451,0.0446752835510631
744,4.09,4,85.32,736073.227257,1.32153,1.33731,1.32889,1.09027,0.53339,0.85014,0.84325,1.20918,1.33147,1.35665,0.92375,493,736073.227257,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.434557644511549,0.0446752835510631
768,4.09,4,40.08,736073.227257,0.87036,0.29677,0.6353,1.05889,1.16243,1.36594,1.43832,1.43854,1.6244,1.58297,1.5375,502,736073.227257,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.179192355488451,0.0446752835510631
769,4.09,4,19.41,736073.227257,0.37322,-0.12938,0.19035,0.15072,0.36263,0.82477,0.81114,0.91046,1.20215,1.05159,0.88592,630,736073.227257,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.472387644511549,0.0446752835510631
779,4.09,4,131.38,736073.227257,1.34069,1.31614,1.11085,1.45767,1.55023,0.99893,1.01795,1.16291,1.56283,1.5624,1.15444,989,736073.227257,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.203867644511549,0.0446752835510631
781,4.09,4,156.89,736073.227257,2.13615,1.81626,1.27933,1.26004,1.34564,1.60626,1.89623,1.88797,2.28254,2.28463,1.69213,700,736073.227257,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.333822355488451,0.0446752835510631
784,4.09,4,233.31,736073.227257,1.00231,1.22675,1.31163,1.30461,1.33271,1.7952,1.52266,1.42668,1.84548,1.98341,1.8018,1073,736073.227257,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.443492355488451,0.0446752835510631
787,4.07,4,70.21,736081.932141,1.24625,0.85231,1.5494,0.7054,0.7097,1.76558,1.95903,2.15709,2.43989,2.30201,1.67354,664,736081.932141,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.352684258249811,0.00722338078970238
790,4.07,4,76.04,736081.932141,1.29967,0.45246,0.09131,0.41428,0.72512,1.74501,1.82941,1.98653,2.25287,2.11842,2.32573,578,736081.932141,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,1.00487425824981,0.00722338078970238
813,4.07,4,122.54,736081.932141,1.92948,1.84125,1.11891,0.56223,0.28592,0.63051,0.49809,0.65261,0.91934,1.00504,0.70443,500,736081.932141,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.616425741750189,0.00722338078970238
820,4.07,4,132.4,736081.932141,1.22617,1.00134,0.83729,1.16658,1.3053,0.83874,0.82548,1.13289,1.53294,1.55254,1.13775,989,736081.932141,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.183105741750189,0.00722338078970238
821,4.07,4,141.18,736081.932141,1.21266,1.04835,0.87318,1.0781,0.6696,0.75023,0.66828,0.59342,0.76084,0.98925,0.89287,1016,736081.932141,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.427985741750189,0.00722338078970238
822,4.07,4,155.18,736081.932141,1.93463,1.21892,1.36853,1.15412,0.92824,1.23486,1.76992,1.81261,2.24774,2.2577,1.63356,700,736081.932141,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.312704258249811,0.00722338078970238
823,4.07,4,272.44,736081.932141,3.60738,2.37516,1.50795,1.2348,1.28205,1.10557,0.621,0.74585,0.53823,0.48402,0.43096,670,736081.932141,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.889895741750189,0.00722338078970238
825,4.07,4,234.71,736081.932141,0.73099,1.11619,1.08819,1.07921,1.12795,1.69966,1.51963,1.41591,1.86788,1.96035,1.80454,1073,736081.932141,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,0.483684258249811,0.00722338078970238
857,4.17,3,70.89,736132.803565,1.03904,-0.0627,0.09438,-0.37539,-0.43696,-0.5507,0.20061,1.05504,1.25455,0.86775,0.46014,796,736132.803565,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.66369349996242,-0.189798860998066
858,4.17,3,59.03,736132.803565,1.0209,1.54323,0.54462,0.37019,0.35353,0.19503,0.31063,1.06674,1.36644,1.29183,0.91853,580,736132.803565,1.14873810312094,1.31363236096049,1.47852661880004,0.947935161057135,1.00621939172302,1.06808725519828,0.326070855234424,0.447418495559002,0.613925798502788,-0.20530349996242,-0.189798860998066
